id , user1, user2
1101 , 1113073 , 4987
1102 , 205897 , 815
1103 , 1597520 , 782
1104 , 451660 , 12320
1105 , 1547646 , 5721
1106 , 157412 , 12911
1107 , 1487415 , 10294
1108 , 1982143 , 1537879
1109 , 835760 , 13794
1110 , 52189 , 917268
1111 , 1462485 , 1606746
1112 , 374172 , 4174
1113 , 767355 , 12916
1114 , 1451837 , 12137
1115 , 1450688 , 792688
1116 , 1834551 , 607
1117 , 883965 , 902
1118 , 1641421 , 2437
1119 , 915780 , 175734
1120 , 1457625 , 617
1121 , 245851 , 535736
1122 , 899408 , 35183
1123 , 392427 , 1056316
1124 , 1925367 , 8493
1125 , 22508 , 1648
1126 , 1881133 , 1446
1127 , 651149 , 1942
1128 , 1952250 , 2954
1129 , 1397993 , 4955
1130 , 602911 , 779183
1131 , 995688 , 12108
1132 , 377672 , 235
1133 , 261054 , 3825
1134 , 968 , 586975
1135 , 2544 , 8564
1136 , 3108 , 601060
1137 , 1234171 , 10705
1138 , 908 , 1148257
1139 , 659128 , 7353
1140 , 1545763 , 8372
1141 , 36545 , 878
1142 , 476581 , 13954
1143 , 2340 , 914457
1144 , 708640 , 10243
1145 , 598942 , 694743
1146 , 1669864 , 1931385
1147 , 2001 , 11346
1148 , 401076 , 597
1149 , 1619126 , 1497733
1150 , 2011180 , 1019400
1151 , 30400 , 8597
1152 , 1897049 , 614709
1153 , 983034 , 3331
1154 , 14098 , 1297170
1155 , 183176 , 248
1156 , 442434 , 186
1157 , 168842 , 2877
1158 , 1675557 , 654662
1159 , 144913 , 6125
1160 , 2546 , 6365
1161 , 1425793 , 366224
1162 , 1629207 , 1699
1163 , 1572009 , 8983
1164 , 1601795 , 387
1165 , 1187204 , 11471
1166 , 10832 , 363994
1167 , 309664 , 1988085
1168 , 13249 , 409101
1169 , 886314 , 45015
1170 , 1176876 , 3753
1171 , 881880 , 10743
1172 , 795882 , 3408
1173 , 597186 , 1304
1174 , 365046 , 5816
1175 , 1477363 , 6675
1176 , 1331390 , 1158
1177 , 2012696 , 10158
1178 , 2019171 , 260872
1179 , 1056430 , 1098
1180 , 8318 , 1883900
1181 , 2020361 , 176059
1182 , 2888 , 904948
1183 , 1781159 , 8543
1184 , 1754883 , 1200920
1185 , 1310159 , 1976
1186 , 1751171 , 1254554
1187 , 922174 , 1927873
1188 , 2509 , 12416
1189 , 211483 , 8983
1190 , 1474511 , 6512
1191 , 317885 , 3749
1192 , 1287594 , 468
1193 , 589969 , 1424643
1194 , 1295084 , 955
1195 , 322823 , 272926
1196 , 318670 , 1343
1197 , 722633 , 1599899
1198 , 1762171 , 1486273
1199 , 1665207 , 11383
1200 , 363052 , 211946
1201 , 1405512 , 12754
1202 , 1435533 , 3778
1203 , 388529 , 1035567
1204 , 197359 , 6659
1205 , 1781208 , 1911214
1206 , 3621 , 1118868
1207 , 1336456 , 11465
1208 , 1162786 , 68
1209 , 713998 , 37991
1210 , 10358 , 6371
1211 , 2036980 , 1756004
1212 , 483679 , 2284
1213 , 1302185 , 664830
1214 , 10483 , 596737
1215 , 1038482 , 10072
1216 , 1726648 , 790
1217 , 1172938 , 3536
1218 , 759797 , 1850417
1219 , 897630 , 2332
1220 , 1627043 , 1838815
1221 , 1425793 , 621034
1222 , 284351 , 5
1223 , 6414 , 820716
1224 , 1418632 , 2321
1225 , 978745 , 7016
1226 , 1560149 , 1937
1227 , 338530 , 1522
1228 , 1999477 , 1890418
1229 , 345169 , 802
1230 , 477318 , 1557
1231 , 1591358 , 1124888
1232 , 1183050 , 408
1233 , 1890635 , 9722
1234 , 773676 , 1347175
1235 , 647140 , 2272
1236 , 1016316 , 6672
1237 , 290007 , 6294
1238 , 1858026 , 1371
1239 , 513520 , 9258
1240 , 607444 , 1319214
1241 , 662980 , 804
1242 , 1400081 , 12558
1243 , 1231826 , 583
1244 , 969754 , 8689
1245 , 398659 , 476
1246 , 1925560 , 5689
1247 , 1817015 , 502
1248 , 1099987 , 9461
1249 , 298131 , 4214
1250 , 508893 , 402
1251 , 6500 , 731023
1252 , 626597 , 10231
1253 , 1428409 , 1662182
1254 , 1128000 , 1446700
1255 , 955408 , 1001
1256 , 646365 , 3690
1257 , 473923 , 7797
1258 , 1074685 , 11302
1259 , 600727 , 12227
1260 , 548629 , 7921
1261 , 1937901 , 3159
1262 , 1927079 , 1139013
1263 , 523861 , 1616381
1264 , 2009550 , 1071030
1265 , 1286958 , 1375763
1266 , 1936180 , 12438
1267 , 217321 , 2534
1268 , 1448510 , 512950
1269 , 572146 , 5679
1270 , 10340 , 1160392
1271 , 1566153 , 8847
1272 , 1269660 , 10833
1273 , 463137 , 1525881
1274 , 1009083 , 9045
1275 , 14439 , 1933083
1276 , 1586683 , 6010
1277 , 12025 , 759546
1278 , 1924227 , 10550
1279 , 400336 , 1653928
1280 , 163998 , 789097
1281 , 8478 , 9613
1282 , 933281 , 8272
1283 , 268926 , 5344
1284 , 1592357 , 417
1285 , 649359 , 5476
1286 , 1885551 , 186
1287 , 1480666 , 1937
1288 , 1308763 , 648
1289 , 471179 , 5547
1290 , 1177673 , 9379
1291 , 3535 , 11167
1292 , 287371 , 5441
1293 , 375864 , 1115
1294 , 1662182 , 136
1295 , 532756 , 2956
1296 , 1551703 , 456800
1297 , 1642411 , 1648
1298 , 412632 , 2808
1299 , 1844378 , 675404
1300 , 1026237 , 374476
1301 , 599607 , 10417
1302 , 7668 , 1048631
1303 , 1645953 , 4600
1304 , 133033 , 12272
1305 , 13856 , 1576507
1306 , 1559131 , 78774
1307 , 1104497 , 148597
1308 , 1685392 , 1451364
1309 , 795297 , 7864
1310 , 825625 , 2822
1311 , 1274987 , 7208
1312 , 1597407 , 786669
1313 , 249566 , 6542
1314 , 1383029 , 9982
1315 , 1655836 , 4606
1316 , 1424621 , 812338
1317 , 715218 , 1703
1318 , 860513 , 857546
1319 , 806105 , 1502
1320 , 730759 , 5526
1321 , 265437 , 1740725
1322 , 1719257 , 12033
1323 , 1354396 , 2880
1324 , 247199 , 1025
1325 , 1475253 , 1438
1326 , 516548 , 4668
1327 , 1952872 , 6349
1328 , 284360 , 499
1329 , 629231 , 9265
1330 , 240081 , 907654
1331 , 1975296 , 12187
1332 , 1942867 , 7093
1333 , 1382153 , 1001
1334 , 1627005 , 1812226
1335 , 1984271 , 6604
1336 , 7223 , 1083118
1337 , 5738 , 1396422
1338 , 382371 , 2001
1339 , 1663654 , 3401
1340 , 1837044 , 344
1341 , 2014281 , 3043
1342 , 413557 , 2351
1343 , 1152418 , 1762020
1344 , 1401514 , 5613
1345 , 3937 , 1326732
1346 , 1115 , 1161
1347 , 656482 , 3592
1348 , 157308 , 9333
1349 , 1597370 , 8170
1350 , 987050 , 536804
1351 , 734373 , 9239
1352 , 825477 , 2234
1353 , 28851 , 12355
1354 , 283983 , 401281
1355 , 7102 , 1904683
1356 , 1398776 , 193520
1357 , 425364 , 616
1358 , 197775 , 85754
1359 , 1429395 , 11062
1360 , 915230 , 14451
1361 , 1199693 , 606979
1362 , 1383711 , 5788
1363 , 670704 , 923
1364 , 699791 , 141
1365 , 239298 , 2503
1366 , 1660941 , 2121
1367 , 691938 , 5202
1368 , 10925 , 11588
1369 , 877046 , 7695
1370 , 1282026 , 5558
1371 , 1973626 , 2541
1372 , 567667 , 9257
1373 , 552774 , 1170
1374 , 1296542 , 454977
1375 , 1599837 , 4180
1376 , 1111403 , 402438
1377 , 1377579 , 8791
1378 , 527145 , 387473
1379 , 1519252 , 14070
1380 , 2050759 , 14451
1381 , 1047008 , 1542
1382 , 251443 , 13156
1383 , 1367951 , 2908
1384 , 923078 , 579090
1385 , 1731260 , 4735
1386 , 4046 , 11681
1387 , 935972 , 190369
1388 , 1811744 , 2677
1389 , 6982 , 707188
1390 , 1004686 , 1646771
1391 , 247441 , 1170
1392 , 1652892 , 1271033
1393 , 1215336 , 10143
1394 , 748865 , 2048
1395 , 1618578 , 13872
1396 , 1201594 , 38964
1397 , 670229 , 3303
1398 , 255013 , 10736
1399 , 894491 , 5657
1400 , 1703838 , 410457
1401 , 981662 , 902
1402 , 656587 , 475031
1403 , 1450 , 85754
1404 , 7004 , 342859
1405 , 1231400 , 4927
1406 , 1479873 , 13187
1407 , 402584 , 2609
1408 , 1484003 , 182850
1409 , 6277 , 3248
1410 , 1506250 , 1345
1411 , 606737 , 128
1412 , 10772 , 13937
1413 , 270426 , 1784
1414 , 11735 , 227646
1415 , 858810 , 9888
1416 , 165525 , 10048
1417 , 10140 , 13049
1418 , 8570 , 1346485
1419 , 807617 , 1008882
1420 , 246087 , 756
1421 , 1043120 , 1953014
1422 , 728890 , 10208
1423 , 1524358 , 208697
1424 , 1840784 , 5540
1425 , 552756 , 1928302
1426 , 798 , 1163049
1427 , 1692778 , 2683
1428 , 560317 , 1421
1429 , 1481505 , 1304
1430 , 1285186 , 960
1431 , 706463 , 746
1432 , 1097191 , 5377
1433 , 3994 , 4774
1434 , 1046795 , 1829
1435 , 1453463 , 4600
1436 , 1559304 , 417
1437 , 83596 , 5688
1438 , 10994 , 944460
1439 , 1484269 , 597186
1440 , 203927 , 969
1441 , 1659216 , 9574
1442 , 384132 , 1522
1443 , 193614 , 3686
1444 , 1822364 , 1501470
1445 , 1296672 , 571
1446 , 64238 , 61941
1447 , 6314 , 793053
1448 , 1955642 , 1269015
1449 , 715117 , 2283
1450 , 211462 , 712631
1451 , 634209 , 221708
1452 , 1680650 , 5639
1453 , 1168466 , 4411
1454 , 1662727 , 936753
1455 , 1101614 , 2628
1456 , 409655 , 3923
1457 , 1088 , 2019794
1458 , 11146 , 224512
1459 , 1751171 , 9045
1460 , 1923422 , 6499
1461 , 29791 , 915
1462 , 1350536 , 410145
1463 , 528743 , 114042
1464 , 155976 , 1578999
1465 , 322427 , 4899
1466 , 214929 , 5540
1467 , 1896 , 334761
1468 , 4280 , 2027131
1469 , 466074 , 255013
1470 , 915116 , 1653
1471 , 1957762 , 816518
1472 , 1911214 , 798
1473 , 1189246 , 1038709
1474 , 63062 , 4486
1475 , 1410267 , 577
1476 , 1681774 , 1701276
1477 , 1099397 , 369681
1478 , 1267 , 897953
1479 , 325973 , 131602
1480 , 1506127 , 13335
1481 , 380952 , 452539
1482 , 692665 , 1256826
1483 , 1018981 , 10224
1484 , 522041 , 197559
1485 , 1429285 , 12436
1486 , 1976197 , 2013
1487 , 843643 , 5323
1488 , 1361026 , 2507
1489 , 780347 , 2729
1490 , 1744748 , 670229
1491 , 6533 , 1368070
1492 , 1315548 , 2639
1493 , 1294616 , 470
1494 , 1724024 , 13893
1495 , 247026 , 1806
1496 , 1600650 , 786330
1497 , 3412 , 498131
1498 , 1686630 , 228
1499 , 1242783 , 3248
1500 , 1480114 , 889
1501 , 277495 , 4084
1502 , 112356 , 1930148
1503 , 4066 , 1963656
1504 , 170449 , 1453095
1505 , 1285996 , 1338093
1506 , 1069457 , 1699444
1507 , 717718 , 2793
1508 , 193002 , 9045
1509 , 728767 , 7376
1510 , 3853 , 1988728
1511 , 1179869 , 1697510
1512 , 1595976 , 1933283
1513 , 1486344 , 9687
1514 , 922571 , 10975
1515 , 946777 , 1726408
1516 , 605474 , 875
1517 , 1937066 , 1731720
1518 , 1306724 , 518
1519 , 1902953 , 798
1520 , 6636 , 7097
1521 , 13269 , 1917629
1522 , 57002 , 1690
1523 , 1278806 , 1129447
1524 , 1718538 , 5584
1525 , 1615796 , 13114
1526 , 117375 , 1304
1527 , 1680980 , 1784
1528 , 13946 , 1517104
1529 , 843113 , 2365
1530 , 1486686 , 588
1531 , 1945218 , 1992
1532 , 556644 , 9966
1533 , 653436 , 1690719
1534 , 1033025 , 2211
1535 , 959038 , 4420
1536 , 10756 , 1499738
1537 , 1218224 , 2283
1538 , 1454806 , 10305
1539 , 1179182 , 646
1540 , 152321 , 8622
1541 , 917773 , 683
1542 , 1865572 , 363
1543 , 774180 , 6624
1544 , 5886 , 1046329
1545 , 816121 , 10862
1546 , 935479 , 6503
1547 , 1541163 , 12567
1548 , 852144 , 6794
1549 , 5139 , 617
1550 , 348143 , 525
1551 , 597 , 1622
1552 , 330748 , 12934
1553 , 486322 , 2452
1554 , 6121 , 2012696
1555 , 1089495 , 1304
1556 , 500824 , 265231
1557 , 534521 , 2070
1558 , 264943 , 1670
1559 , 673154 , 672904
1560 , 153944 , 3162
1561 , 1476004 , 1779334
1562 , 757046 , 654711
1563 , 6741 , 2114
1564 , 1913562 , 470
1565 , 12754 , 3857
1566 , 1730263 , 3642
1567 , 1409431 , 4337
1568 , 488302 , 990649
1569 , 976698 , 13011
1570 , 655078 , 5763
1571 , 125918 , 14065
1572 , 22721 , 12013
1573 , 1503984 , 4705
1574 , 1215218 , 3817
1575 , 416058 , 1698385
1576 , 9823 , 651166
1577 , 1647567 , 1529
1578 , 9412 , 564002
1579 , 9088 , 1603619
1580 , 1354177 , 363
1581 , 936968 , 558328
1582 , 9266 , 344309
1583 , 1837400 , 8866
1584 , 446228 , 705858
1585 , 973252 , 1089660
1586 , 1280779 , 8172
1587 , 1766983 , 294547
1588 , 349212 , 1091511
1589 , 1309268 , 9014
1590 , 342859 , 1064987
1591 , 703 , 1436133
1592 , 534275 , 1629207
1593 , 6679 , 1076484
1594 , 481459 , 12760
1595 , 101865 , 532842
1596 , 1962680 , 5803
1597 , 13912 , 747
1598 , 568931 , 813135
1599 , 734063 , 3387
1600 , 251861 , 10975
1601 , 6561 , 1799917
1602 , 892871 , 1304
1603 , 341106 , 13856
1604 , 1285996 , 4702
1605 , 7882 , 597881
1606 , 84397 , 2362
1607 , 1284167 , 3800
1608 , 1895475 , 1304
1609 , 912612 , 7530
1610 , 983034 , 14321
1611 , 12510 , 550605
1612 , 1419876 , 583
1613 , 38032 , 8268
1614 , 846476 , 394
1615 , 1970362 , 770970
1616 , 347170 , 2775
1617 , 1767985 , 9258
1618 , 7054 , 1214083
1619 , 214673 , 1274167
1620 , 187440 , 2543
1621 , 453100 , 537503
1622 , 1328322 , 124
1623 , 884759 , 4005
1624 , 826365 , 4784
1625 , 299862 , 13727
1626 , 1884901 , 1449721
1627 , 1190193 , 5633
1628 , 108809 , 1174
1629 , 9400 , 558429
1630 , 1303041 , 4489
1631 , 880035 , 1109
1632 , 662358 , 417683
1633 , 889729 , 1743159
1634 , 8567 , 2778
1635 , 1425971 , 8804
1636 , 1548098 , 1896919
1637 , 1486273 , 12923
1638 , 752 , 8945
1639 , 4427 , 1027183
1640 , 764924 , 1912132
1641 , 894489 , 8849
1642 , 1813 , 835664
1643 , 2031638 , 9952
1644 , 1959165 , 3745
1645 , 204 , 366199
1646 , 141025 , 5575
1647 , 1703 , 1099987
1648 , 1142072 , 5461
1649 , 1439843 , 8606
1650 , 1199000 , 1473547
1651 , 1980789 , 10633
1652 , 1948757 , 9043
1653 , 548243 , 3468
1654 , 1725396 , 1208737
1655 , 2708 , 4492
1656 , 250373 , 5163
1657 , 226360 , 184206
1658 , 5456 , 5297
1659 , 10685 , 4180
1660 , 1089862 , 10415
1661 , 568308 , 382403
1662 , 556618 , 9163
1663 , 175981 , 256710
1664 , 852806 , 600626
1665 , 1995307 , 1934216
1666 , 1244554 , 2736
1667 , 714771 , 6293
1668 , 365156 , 4835
1669 , 1843752 , 9207
1670 , 1576564 , 14104
1671 , 1921119 , 10615
1672 , 511814 , 473566
1673 , 1189068 , 6137
1674 , 365425 , 11788
1675 , 345893 , 4345
1676 , 1662213 , 5195
1677 , 1992992 , 2043230
1678 , 1078510 , 6576
1679 , 1377 , 989262
1680 , 34094 , 1308778
1681 , 1803247 , 1377540
1682 , 8928 , 870245
1683 , 1164296 , 1595943
1684 , 1338093 , 10371
1685 , 1474937 , 412645
1686 , 1720114 , 3968
1687 , 140087 , 5785
1688 , 773832 , 363
1689 , 1501470 , 599522
1690 , 7414 , 109
1691 , 11960 , 5086
1692 , 1346210 , 10891
1693 , 14023 , 1381447
1694 , 1856659 , 1626678
1695 , 1085351 , 1391833
1696 , 957808 , 798
1697 , 8247 , 6637
1698 , 1842040 , 575202
1699 , 1246171 , 11551
1700 , 1887320 , 8622
1701 , 1496322 , 977
1702 , 969202 , 7232
1703 , 45015 , 2057
1704 , 1704339 , 981
1705 , 841840 , 2503
1706 , 1549033 , 9794
1707 , 249566 , 647140
1708 , 1406225 , 4407
1709 , 10315 , 1752706
1710 , 1473300 , 13262
1711 , 1798005 , 10534
1712 , 855238 , 2048
1713 , 1659191 , 8028
1714 , 197775 , 1217579
1715 , 3723 , 497132
1716 , 566456 , 4275
1717 , 1431454 , 983060
1718 , 654223 , 3506
1719 , 5842 , 674430
1720 , 362115 , 3803
1721 , 1954976 , 71
1722 , 413 , 1619294
1723 , 537950 , 11845
1724 , 851357 , 568308
1725 , 201588 , 402474
1726 , 2036193 , 1876492
1727 , 1043251 , 12350
1728 , 1915852 , 1029961
1729 , 1952205 , 29284
1730 , 102811 , 815
1731 , 452729 , 11369
1732 , 2044520 , 13440
1733 , 2029745 , 10556
1734 , 2035090 , 2332
1735 , 87 , 513520
1736 , 1909560 , 13769
1737 , 6273 , 318656
1738 , 1952472 , 647828
1739 , 1349222 , 455940
1740 , 1095421 , 6265
1741 , 668117 , 12996
1742 , 192714 , 1523522
1743 , 463200 , 1994115
1744 , 685505 , 1152649
1745 , 1628149 , 387
1746 , 42558 , 1346
1747 , 469625 , 3590
1748 , 625334 , 9478
1749 , 1932652 , 205574
1750 , 1259 , 429498
1751 , 1523098 , 597
1752 , 1993840 , 200
1753 , 286158 , 4049
1754 , 9962 , 1480114
1755 , 576814 , 4180
1756 , 641455 , 3690
1757 , 1832037 , 1496591
1758 , 12782 , 558627
1759 , 1065287 , 9593
1760 , 1199429 , 8968
1761 , 637171 , 12423
1762 , 1253027 , 808356
1763 , 395161 , 1065
1764 , 9116 , 227223
1765 , 1118612 , 549
1766 , 2019087 , 363
1767 , 1490019 , 6499
1768 , 1885758 , 4302
1769 , 1988368 , 4735
1770 , 233694 , 1241
1771 , 7018 , 567667
1772 , 1412113 , 543121
1773 , 739972 , 363
1774 , 248996 , 1787597
1775 , 1496609 , 7800
1776 , 1338036 , 13152
1777 , 1269949 , 476508
1778 , 214376 , 1958309
1779 , 608177 , 16
1780 , 9750 , 1555973
1781 , 1757888 , 5159
1782 , 1346432 , 1326732
1783 , 2473 , 735389
1784 , 1207274 , 2057
1785 , 2023054 , 13856
1786 , 1053209 , 314
1787 , 1959583 , 167739
1788 , 1490412 , 2159
1789 , 746 , 676320
1790 , 3817 , 1768879
1791 , 1061806 , 365
1792 , 180730 , 5867
1793 , 1383412 , 14451
1794 , 1135307 , 860403
1795 , 96531 , 1832037
1796 , 851519 , 8849
1797 , 1239340 , 717854
1798 , 175338 , 13954
1799 , 7985 , 675065
1800 , 175734 , 7774
1801 , 7248 , 4478
1802 , 731023 , 9585
1803 , 1539975 , 11999
1804 , 763124 , 10994
1805 , 1561318 , 345
1806 , 146501 , 469968
1807 , 5750 , 1993465
1808 , 615806 , 4451
1809 , 287371 , 1347
1810 , 1999302 , 1312
1811 , 730989 , 8739
1812 , 958224 , 6796
1813 , 826719 , 13842
1814 , 495356 , 4876
1815 , 1870063 , 306776
1816 , 1762 , 902993
1817 , 475529 , 14097
1818 , 609225 , 768842
1819 , 490512 , 11855
1820 , 525350 , 10483
1821 , 153495 , 10975
1822 , 388529 , 8264
1823 , 7231 , 7184
1824 , 293653 , 11936
1825 , 520468 , 1063496
1826 , 956886 , 1603997
1827 , 293929 , 1895992
1828 , 58724 , 610221
1829 , 1131027 , 1373898
1830 , 2022261 , 4927
1831 , 1889752 , 1255899
1832 , 1601828 , 1801580
1833 , 645638 , 8996
1834 , 2020437 , 3906
1835 , 696802 , 335
1836 , 1524724 , 8918
1837 , 13288 , 1650872
1838 , 1504298 , 1068193
1839 , 2052308 , 11974
1840 , 654825 , 209
1841 , 1910835 , 634842
1842 , 1347308 , 9090
1843 , 1179245 , 57027
1844 , 940678 , 7593
1845 , 1695476 , 10833
1846 , 827521 , 1600
1847 , 1586636 , 3387
1848 , 1612228 , 5295
1849 , 1112189 , 2005009
1850 , 1707583 , 986349
1851 , 1775555 , 742
1852 , 554809 , 235
1853 , 1424621 , 1493031
1854 , 1761264 , 8518
1855 , 415704 , 10538
1856 , 1063109 , 613625
1857 , 880433 , 4145
1858 , 116567 , 12012
1859 , 1787052 , 7750
1860 , 1405101 , 9647
1861 , 990289 , 4918
1862 , 1328336 , 490
1863 , 1449428 , 2775
1864 , 10571 , 1809947
1865 , 575637 , 1930168
1866 , 497746 , 3800
1867 , 1555441 , 2134
1868 , 176697 , 473575
1869 , 34094 , 13081
1870 , 967477 , 659
1871 , 467430 , 1300
1872 , 122755 , 1879509
1873 , 1363013 , 1569708
1874 , 1071020 , 56205
1875 , 794445 , 1670671
1876 , 1760191 , 1001
1877 , 237352 , 1679895
1878 , 132511 , 1427043
1879 , 187750 , 1577051
1880 , 306305 , 402
1881 , 976327 , 9014
1882 , 515004 , 9678
1883 , 12215 , 1649061
1884 , 913100 , 2452
1885 , 1661713 , 1765829
1886 , 1308 , 608922
1887 , 913144 , 1073
1888 , 180809 , 2027131
1889 , 1848518 , 1255372
1890 , 439748 , 1392
1891 , 1826246 , 13174
1892 , 1541 , 1778848
1893 , 1300529 , 1690
1894 , 10685 , 1220355
1895 , 1882211 , 795
1896 , 8711 , 303749
1897 , 681631 , 1608
1898 , 13728 , 1396297
1899 , 1560650 , 993933
1900 , 1420080 , 383885
1901 , 789169 , 1856749
1902 , 1385669 , 1810
1903 , 493213 , 2381
1904 , 2025523 , 534611
1905 , 1517051 , 384
1906 , 2035093 , 1985826
1907 , 1919700 , 11661
1908 , 1964504 , 10136
1909 , 1929 , 1587090
1910 , 1072656 , 1680650
1911 , 656567 , 8861
1912 , 591991 , 1599
1913 , 625569 , 730
1914 , 13625 , 1020428
1915 , 784892 , 2050175
1916 , 412324 , 1203906
1917 , 468991 , 9106
1918 , 1392025 , 802
1919 , 1981082 , 721869
1920 , 939125 , 3033
1921 , 3015 , 6819
1922 , 1991365 , 55552
1923 , 746126 , 3800
1924 , 79341 , 12719
1925 , 583 , 650534
1926 , 1468778 , 6745
1927 , 749903 , 4929
1928 , 3082 , 1857961
1929 , 1949052 , 5506
1930 , 1103520 , 988306
1931 , 152782 , 295
1932 , 124369 , 6516
1933 , 1967847 , 3651
1934 , 555212 , 9043
1935 , 1803247 , 5540
1936 , 1323795 , 3881
1937 , 1236126 , 3205
1938 , 676515 , 6341
1939 , 1716400 , 8606
1940 , 227064 , 6427
1941 , 5527 , 11636
1942 , 1541065 , 9505
1943 , 577820 , 756
1944 , 384378 , 6804
1945 , 711354 , 1085322
1946 , 1760236 , 2808
1947 , 615551 , 1413486
1948 , 9493 , 1889752
1949 , 645933 , 1011059
1950 , 1484086 , 11323
1951 , 786584 , 7286
1952 , 1042956 , 10614
1953 , 6633 , 730906
1954 , 1195719 , 6977
1955 , 261557 , 14365
1956 , 1270540 , 5682
1957 , 1432261 , 1183582
1958 , 56833 , 8945
1959 , 115900 , 4467
1960 , 10528 , 216885
1961 , 1179023 , 13282
1962 , 2729 , 1138441
1963 , 598473 , 3211
1964 , 1880321 , 879739
1965 , 745615 , 9966
1966 , 1580305 , 2210
1967 , 1685390 , 6296
1968 , 231657 , 10400
1969 , 983289 , 824
1970 , 1219011 , 5689
1971 , 8466 , 4941
1972 , 900019 , 12717
1973 , 1269654 , 8955
1974 , 2972 , 6648
1975 , 1285802 , 1747505
1976 , 13874 , 9995
1977 , 398532 , 8576
1978 , 679520 , 12681
1979 , 1251556 , 2956
1980 , 725229 , 4640
1981 , 765681 , 12759
1982 , 123460 , 6067
1983 , 2747 , 607422
1984 , 812022 , 3778
1985 , 6633 , 2018409
1986 , 437080 , 11401
1987 , 429498 , 9280
1988 , 10727 , 916442
1989 , 2030346 , 3800
1990 , 1173630 , 7022
1991 , 275093 , 78764
1992 , 708850 , 2075
1993 , 1911531 , 8804
1994 , 636296 , 6669
1995 , 2026988 , 714771
1996 , 1867176 , 1189794
1997 , 920625 , 2018
1998 , 1075046 , 10833
1999 , 1516064 , 1942
2000 , 1084655 , 6037
2001 , 1760013 , 2880
2002 , 129225 , 13386
2003 , 1867791 , 13242
2004 , 1223084 , 1735829
2005 , 1574165 , 1584950
2006 , 1389451 , 3640
2007 , 9837 , 817380
2008 , 175666 , 862
2009 , 1121583 , 14011
2010 , 1568300 , 22
2011 , 597881 , 8170
2012 , 798322 , 1626329
2013 , 1552028 , 6143
2014 , 1506973 , 1478444
2015 , 500327 , 1080352
2016 , 925727 , 248
2017 , 3895 , 14451
2018 , 1120267 , 2321
2019 , 1605332 , 6397
2020 , 1952325 , 3032
2021 , 1236925 , 10183
2022 , 1458817 , 1958
2023 , 934728 , 1699
2024 , 1547580 , 7685
2025 , 1287638 , 3314
2026 , 1056416 , 367
2027 , 1180732 , 156847
2028 , 878528 , 1405101
2029 , 488302 , 180432
2030 , 900040 , 13616
2031 , 658677 , 8158
2032 , 1461 , 8776
2033 , 1755353 , 503212
2034 , 1650979 , 560
2035 , 1590030 , 616
2036 , 1314892 , 3651
2037 , 1379727 , 245314
2038 , 1246121 , 164436
2039 , 1076457 , 363
2040 , 422256 , 6533
2041 , 608890 , 13893
2042 , 911565 , 1300
2043 , 1427971 , 13743
2044 , 1963420 , 1716
2045 , 1681774 , 735247
2046 , 413465 , 1841151
2047 , 627 , 1075088
2048 , 568308 , 4343
2049 , 1103 , 500362
2050 , 902483 , 13745
2051 , 377672 , 1421
2052 , 1936213 , 13652
2053 , 1990329 , 1657
2054 , 1362045 , 1712003
2055 , 1953177 , 801
2056 , 1165566 , 802
2057 , 1525363 , 12513
2058 , 363757 , 7921
2059 , 1613652 , 1516
2060 , 83384 , 7414
2061 , 773809 , 1633615
2062 , 8605 , 1610491
2063 , 1955356 , 10305
2064 , 1335603 , 1442956
2065 , 649359 , 1479395
2066 , 1302941 , 14069
2067 , 1009112 , 10895
2068 , 891868 , 4049
2069 , 272352 , 974
2070 , 660726 , 5325
2071 , 1678323 , 2775
2072 , 383887 , 374019
2073 , 413903 , 78716
2074 , 462687 , 10708
2075 , 132159 , 1725968
2076 , 1648582 , 8406
2077 , 476136 , 1716
2078 , 270705 , 828911
2079 , 780862 , 3179
2080 , 601302 , 13188
2081 , 1967232 , 85
2082 , 905430 , 6273
2083 , 358394 , 480082
